link_row,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,highway_code,vol_base_case,capacity_base_case,freespeed_ms,length_m,degree,times_intervened,mean_abs_response,std_response
20826,2.31362,48.83436,2.31331,48.83452,2.31347,48.83444,4,24.5,480.0,8.33,29.3,3,0,5.838,5.284
20827,2.31331,48.83452,2.31302,48.83467,2.31317,48.8346,4,24.5,480.0,8.33,26.9,4,0,5.838,5.284
20828,2.37835,48.84093,2.37842,48.84087,2.37838,48.8409,3,42.8,960.0,8.33,8.3,3,351,8.577,7.902
20829,2.3462,48.85107,2.34755,48.85066,2.34688,48.85086,4,4.5,480.0,8.33,108.5,4,0,1.869,2.531
20830,2.2665,48.86452,2.26643,48.86417,2.26647,48.86434,2,78.8,800.0,8.33,39.0,3,318,7.465,4.965
20831,2.26686,48.86419,2.2665,48.86452,2.26668,48.86436,3,7.5,960.0,8.33,44.4,3,318,1.442,1.957
20832,2.26861,48.86333,2.26843,48.86318,2.26852,48.86325,1,53.2,3600.0,13.89,21.6,3,318,7.573,8.449
20833,2.26446,48.86262,2.26461,48.86255,2.26453,48.86258,2,72.2,1600.0,8.33,14.6,4,318,8.316,5.135
20834,2.26914,48.86311,2.26867,48.86314,2.2689,48.86312,2,53.9,1600.0,8.33,34.9,4,318,4.703,4.423
20835,2.26914,48.86311,2.26916,48.86296,2.26915,48.86303,4,0.8,960.0,8.33,17.4,3,0,0.741,0.722
20836,2.35362,48.84854,2.35313,48.84872,2.35337,48.84863,4,2.0,480.0,8.33,41.5,2,0,0.0,0.0
20837,2.35313,48.84872,2.35362,48.84854,2.35337,48.84863,4,2.0,480.0,8.33,41.5,2,0,0.0,0.0
20838,2.37675,48.83064,2.37659,48.83048,2.37667,48.83056,2,40.1,1600.0,8.33,22.4,4,332,4.372,4.203
20839,2.26446,48.86262,2.26437,48.86251,2.26442,48.86256,0,43.9,2400.0,8.33,13.5,2,0,3.426,4.375
20840,2.26437,48.86251,2.26406,48.86193,2.26422,48.86222,0,43.9,2400.0,8.33,68.9,3,0,3.426,4.375
20841,2.27442,48.84714,2.27575,48.8485,2.27509,48.84782,4,9.0,480.0,8.33,179.3,2,0,4.816,2.583
20842,2.27575,48.8485,2.27718,48.84996,2.27647,48.84923,4,10.8,480.0,8.33,194.3,3,0,2.121,2.293
20843,2.27718,48.84996,2.2779,48.8507,2.27754,48.85033,4,37.5,480.0,8.33,97.3,3,0,2.428,2.914
20844,2.27189,48.8445,2.27442,48.84714,2.27316,48.84582,4,11.0,480.0,8.33,347.6,4,0,2.135,2.165
20845,2.3779,48.83121,2.37754,48.83107,2.37772,48.83114,2,43.5,1600.0,8.33,30.9,4,332,2.7,2.649
20846,2.31921,48.82925,2.32036,48.82881,2.31979,48.82903,4,39.6,480.0,8.33,97.7,3,0,2.678,3.37
20847,2.32036,48.82881,2.32173,48.82828,2.32105,48.82854,4,31.8,480.0,8.33,116.4,3,0,2.651,3.166
20848,2.37754,48.83107,2.37675,48.83064,2.37715,48.83086,2,37.6,1600.0,8.33,75.0,3,332,2.606,2.761
20849,2.26409,48.84799,2.26482,48.8479,2.26445,48.84794,3,38.5,960.0,8.33,54.2,3,318,4.729,3.172
20850,2.27252,48.86401,2.27286,48.86408,2.27269,48.86404,2,38.6,1600.0,8.33,25.9,2,318,3.949,4.388
20851,2.27286,48.86408,2.273,48.86409,2.27293,48.86409,2,18.9,1600.0,8.33,10.4,2,318,3.402,3.33
20852,2.27185,48.86382,2.27197,48.86385,2.27191,48.86383,2,51.3,1600.0,8.33,9.7,2,318,3.897,4.835
20853,2.27197,48.86385,2.27238,48.86398,2.27218,48.86391,2,39.8,1600.0,8.33,32.8,2,318,3.809,4.694
20854,2.27238,48.86398,2.27252,48.86401,2.27245,48.86399,2,38.6,1600.0,8.33,11.2,3,318,3.949,4.388
20855,2.27312,48.86432,2.27296,48.86433,2.27304,48.86432,2,12.7,1600.0,8.33,12.0,6,318,2.367,3.101
20856,2.27296,48.86433,2.27237,48.86416,2.27267,48.86425,2,28.2,1600.0,8.33,48.8,5,318,3.213,4.004
20857,2.27237,48.86416,2.27193,48.86403,2.27215,48.86409,2,73.0,1600.0,8.33,35.0,2,318,5.254,6.822
20858,2.27193,48.86403,2.27182,48.864,2.27187,48.86401,2,73.1,1600.0,8.33,9.1,2,318,5.285,6.521
20859,2.27182,48.864,2.27162,48.86394,2.27172,48.86397,2,54.8,1600.0,8.33,16.0,2,318,4.328,4.472
20860,2.27332,48.86433,2.27312,48.86432,2.27322,48.86432,2,12.7,1600.0,8.33,14.4,2,318,2.367,3.101
20861,2.28477,48.85868,2.28479,48.85891,2.28478,48.8588,4,10.4,480.0,8.33,25.9,2,0,2.333,1.671
20862,2.25311,48.84808,2.25324,48.84796,2.25317,48.84802,0,45.6,1200.0,8.33,16.9,2,0,3.705,4.626
20863,2.25413,48.84803,2.25381,48.84818,2.25397,48.8481,0,12.9,1200.0,8.33,28.1,6,0,2.193,2.776
20864,2.25175,48.85012,2.25157,48.84972,2.25166,48.84992,0,148.4,2400.0,8.33,46.7,4,0,1.786,2.068
20865,2.25649,48.84795,2.25675,48.84795,2.25662,48.84795,2,101.6,1600.0,13.89,19.1,3,318,4.574,5.23
20866,2.25675,48.84795,2.25649,48.84795,2.25662,48.84795,2,84.4,2400.0,13.89,19.1,6,318,4.438,4.711
20867,2.25311,48.84808,2.25286,48.84805,2.25298,48.84806,2,23.0,1600.0,13.89,18.2,4,318,2.386,2.298
20868,2.25286,48.84805,2.25257,48.84797,2.25272,48.84801,2,108.3,1600.0,13.89,23.1,5,318,1.812,1.999
20869,2.2421,48.84868,2.24206,48.84838,2.24208,48.84853,2,5.4,1600.0,8.33,33.6,5,318,0.796,1.166
20870,2.3446,48.81949,2.34393,48.81954,2.34427,48.81951,1,49.5,2400.0,8.33,49.6,4,316,15.875,20.89
20871,2.24626,48.84831,2.24816,48.84821,2.24721,48.84826,-1,182.2,6400.0,19.44,139.9,3,0,3.007,2.132
20872,2.2421,48.84868,2.24152,48.85345,2.24181,48.85107,2,2.3,800.0,8.33,531.6,6,318,5.127,6.732
20873,2.24152,48.85345,2.2421,48.84868,2.24181,48.85107,2,5.4,800.0,8.33,531.6,5,318,0.796,1.166
20874,2.24152,48.85345,2.24183,48.85396,2.24167,48.8537,2,2.3,800.0,8.33,61.5,5,318,5.127,6.732
20875,2.24183,48.85396,2.24152,48.85345,2.24167,48.8537,2,5.4,800.0,8.33,61.5,6,318,0.796,1.166
20876,2.39841,48.86501,2.39832,48.86489,2.39837,48.86495,1,215.3,2400.0,8.33,15.5,4,317,15.796,18.069
20877,2.34855,48.90276,2.34836,48.90279,2.34846,48.90277,4,1.0,600.0,8.33,13.8,6,0,3.176,4.365
20878,2.29647,48.89592,2.29572,48.8956,2.2961,48.89576,4,0.0,600.0,4.17,65.1,4,0,0.003,0.055
20879,2.29572,48.8956,2.29488,48.89525,2.2953,48.89543,4,0.0,600.0,4.17,72.7,4,0,0.003,0.055
20880,2.26834,48.8556,2.26856,48.85598,2.26845,48.85579,4,0.0,480.0,4.17,45.2,3,0,0.0,0.0
20881,2.26856,48.85598,2.26834,48.8556,2.26845,48.85579,4,0.0,480.0,4.17,45.2,3,0,0.0,0.0
20882,2.28647,48.86625,2.2862,48.86626,2.28634,48.86625,4,59.1,480.0,8.33,19.9,2,0,3.666,4.54
20883,2.28479,48.85891,2.28465,48.85878,2.28472,48.85885,4,18.1,480.0,8.33,17.8,3,0,2.565,1.37
20884,2.35071,48.83689,2.35117,48.83657,2.35094,48.83673,2,44.7,1600.0,8.33,49.2,2,332,3.472,3.71
20885,2.31069,48.845,2.30957,48.84466,2.31013,48.84483,2,85.1,1600.0,8.33,90.1,6,351,6.61,8.148
20886,2.30957,48.84466,2.30915,48.84453,2.30936,48.8446,2,91.6,1600.0,8.33,34.2,4,351,6.719,8.333
20887,2.30915,48.84453,2.30876,48.84441,2.30896,48.84447,2,88.2,1600.0,8.33,31.2,6,351,6.841,8.522
20888,2.30876,48.84441,2.3082,48.84424,2.30848,48.84433,2,63.6,1600.0,8.33,45.7,5,351,7.246,8.911
20889,2.3082,48.84424,2.30654,48.84376,2.30737,48.844,2,68.8,1600.0,8.33,132.8,5,351,6.954,8.612
20890,2.31112,48.84511,2.31145,48.84522,2.31128,48.84516,2,3.0,1600.0,8.33,27.0,5,351,1.691,1.735
20891,2.35059,48.83694,2.34864,48.83716,2.34961,48.83705,2,59.6,800.0,8.33,144.6,6,333,6.523,5.754
20892,2.34864,48.83716,2.35059,48.83694,2.34961,48.83705,2,42.5,800.0,8.33,144.6,5,333,3.794,3.906
20893,2.31389,48.84598,2.31356,48.84588,2.31373,48.84593,2,83.0,1600.0,8.33,27.0,3,351,5.609,7.283
20894,2.31356,48.84588,2.3118,48.84534,2.31268,48.84561,2,84.2,1600.0,8.33,142.5,3,351,5.699,7.376
20895,2.37447,48.84313,2.37533,48.84268,2.3749,48.8429,3,16.5,480.0,8.33,80.3,2,351,3.386,2.289
20896,2.38824,48.86325,2.38801,48.86304,2.38812,48.86314,4,11.6,480.0,8.33,31.5,3,0,1.405,1.615
20897,2.305,48.86784,2.30471,48.86802,2.30486,48.86793,4,22.0,480.0,8.33,29.3,2,0,5.384,4.723
20898,2.30632,48.86702,2.30598,48.86723,2.30615,48.86712,4,16.2,480.0,8.33,34.7,2,0,5.072,4.722
20899,2.30598,48.86723,2.305,48.86784,2.30549,48.86753,4,22.0,480.0,8.33,98.5,3,0,5.384,4.723
20900,2.30131,48.87016,2.30188,48.87057,2.3016,48.87037,4,28.9,480.0,8.33,61.5,2,0,5.02,5.712
20901,2.30143,48.87009,2.30131,48.87016,2.30137,48.87012,4,48.2,480.0,8.33,11.5,2,0,5.365,6.657
20902,2.30131,48.87016,2.30098,48.87026,2.30114,48.87021,4,19.2,480.0,8.33,26.9,2,0,2.626,2.656
20903,2.37687,48.87643,2.3782,48.87644,2.37753,48.87643,2,18.8,800.0,8.33,97.6,4,318,2.55,2.473
20904,2.3782,48.87644,2.37687,48.87643,2.37753,48.87643,2,59.8,800.0,8.33,97.6,5,318,5.747,4.417
20905,2.32485,48.8755,2.3249,48.87534,2.32487,48.87542,6,0.0,0.0,0.0,17.6,3,0,0.0,0.0
20906,2.4097,48.87715,2.41003,48.87724,2.40987,48.87719,7,0.0,0.0,0.0,25.5,4,0,0.0,0.0
20907,2.40947,48.87708,2.4097,48.87715,2.40959,48.87712,7,0.0,0.0,0.0,19.2,3,0,0.0,0.0
20908,2.37324,48.84385,2.37366,48.8436,2.37345,48.84372,3,16.5,480.0,8.33,42.0,3,351,3.386,2.289
20909,2.42683,48.87222,2.42633,48.87218,2.42658,48.8722,4,0.0,600.0,4.17,36.7,4,0,0.0,0.0
20910,2.42633,48.87218,2.42683,48.87222,2.42658,48.8722,4,0.0,600.0,4.17,36.7,4,0,0.0,0.0
20911,2.27257,48.85802,2.27192,48.85784,2.27225,48.85793,3,8.4,480.0,8.33,51.6,3,318,1.975,2.009
20912,2.27192,48.85784,2.27011,48.85747,2.27101,48.85765,3,9.4,480.0,8.33,139.3,3,318,1.975,2.009
20913,2.27011,48.85747,2.26931,48.85731,2.26971,48.85739,3,10.4,480.0,8.33,61.5,4,318,1.514,1.955
20914,2.26931,48.85731,2.26702,48.85683,2.26816,48.85707,3,12.3,480.0,8.33,176.1,4,318,1.512,1.935
20915,2.26474,48.85585,2.26299,48.85386,2.26387,48.85485,3,31.0,480.0,8.33,257.5,4,318,1.733,1.509
20916,2.26299,48.85386,2.26251,48.85272,2.26275,48.85329,3,31.0,480.0,8.33,131.2,2,318,1.733,1.509
20917,2.26251,48.85272,2.26152,48.84989,2.26201,48.85131,3,2.5,480.0,8.33,327.5,3,318,1.02,0.753
20918,2.27947,48.82947,2.27793,48.83038,2.2787,48.82992,4,0.0,600.0,8.33,151.4,4,0,0.464,0.872
20919,2.35568,48.81588,2.35523,48.81504,2.35546,48.81546,4,0.0,600.0,4.17,108.3,2,0,0.0,0.0
20920,2.35523,48.81504,2.35461,48.81424,2.35492,48.81464,4,0.0,600.0,4.17,101.2,3,0,0.0,0.0
20921,2.35461,48.81424,2.35404,48.81342,2.35433,48.81383,4,0.0,600.0,4.17,100.7,4,0,0.0,0.0
20922,2.35404,48.81342,2.35385,48.81332,2.35395,48.81337,4,0.0,600.0,4.17,17.5,2,0,0.0,0.0
20923,2.29726,48.88536,2.29694,48.8853,2.2971,48.88533,2,99.6,3200.0,8.33,24.5,2,334,9.987,11.593
20924,2.37573,48.83865,2.37592,48.8385,2.37583,48.83857,1,46.6,2400.0,8.33,22.1,3,351,10.264,8.805
20925,2.37592,48.8385,2.37607,48.83838,2.37599,48.83844,1,85.8,2400.0,8.33,17.2,4,351,12.501,11.391
20926,2.37593,48.83896,2.37571,48.83914,2.37582,48.83905,3,47.4,960.0,8.33,25.8,4,351,3.864,4.349
20927,2.43389,48.86793,2.43414,48.86745,2.43402,48.86769,2,0.0,3000.0,8.33,56.4,4,0,0.0,0.0
20928,2.43414,48.86745,2.43421,48.86732,2.43418,48.86738,2,0.0,3000.0,8.33,15.1,3,0,0.0,0.0
20929,2.43421,48.86732,2.43431,48.86729,2.43426,48.8673,2,0.0,2000.0,8.33,8.6,2,0,0.0,0.0
20930,2.3431,48.81963,2.34277,48.81968,2.34293,48.81965,1,50.5,2400.0,8.33,24.9,2,316,16.32,21.526
20931,2.37116,48.83593,2.37111,48.83599,2.37114,48.83596,-1,0.0,0.0,0.0,44.4,5,0,0.0,0.0
20932,2.37111,48.83599,2.37116,48.83593,2.37114,48.83596,-1,0.0,0.0,0.0,44.4,6,0,0.0,0.0
20933,2.37111,48.83599,2.37087,48.83623,2.37099,48.83611,-1,0.0,0.0,0.0,44.4,6,0,0.0,0.0
20934,2.37087,48.83623,2.37111,48.83599,2.37099,48.83611,-1,0.0,0.0,0.0,44.4,6,0,0.0,0.0
20935,2.3737,48.83285,2.37366,48.83289,2.37368,48.83287,-1,0.0,0.0,0.0,44.4,6,0,0.0,0.0
20936,2.37366,48.83289,2.37163,48.83531,2.37265,48.8341,-1,0.0,0.0,0.0,308.1,4,0,0.0,0.0
20937,2.37163,48.83531,2.37122,48.83586,2.37143,48.83559,-1,0.0,0.0,0.0,67.7,3,0,0.0,0.0
20938,2.37122,48.83586,2.37163,48.83531,2.37143,48.83559,-1,0.0,0.0,0.0,67.7,3,0,0.0,0.0
20939,2.37171,48.83528,2.37328,48.83337,2.37249,48.83432,-1,0.0,0.0,0.0,242.0,3,0,0.0,0.0
20940,2.37328,48.83337,2.37375,48.83287,2.37352,48.83312,-1,0.0,0.0,0.0,65.1,3,0,0.0,0.0
20941,2.26778,48.82786,2.26765,48.82785,2.26771,48.82786,1,4.5,1500.0,22.22,22.2,3,0,0.501,0.487
20942,2.27278,48.82796,2.27231,48.82795,2.27255,48.82796,1,50.0,1200.0,8.33,33.9,4,351,0.001,0.032
20943,2.27231,48.82795,2.27109,48.82793,2.2717,48.82795,1,50.5,1200.0,8.33,90.2,4,351,0.501,0.487
20944,2.37435,48.83219,2.37386,48.83262,2.37411,48.83241,-1,0.0,0.0,0.0,60.5,3,0,0.0,0.0
20945,2.37386,48.83262,2.37435,48.83219,2.37411,48.83241,-1,0.0,0.0,0.0,60.5,5,0,0.0,0.0
20946,2.34484,48.83416,2.34553,48.83437,2.34519,48.83426,4,20.6,480.0,8.33,55.6,4,0,2.147,2.71
20947,2.34553,48.83437,2.346,48.83465,2.34577,48.83451,4,13.6,480.0,8.33,46.9,4,0,1.96,2.236
20948,2.346,48.83465,2.34624,48.83502,2.34612,48.83484,4,18.0,480.0,8.33,44.3,4,0,1.942,2.413
20949,2.37169,48.84499,2.37153,48.84513,2.37161,48.84506,3,11.0,720.0,8.33,19.2,4,351,7.167,8.087
20950,2.37153,48.84513,2.37169,48.84499,2.37161,48.84506,3,2.2,720.0,8.33,19.2,4,351,1.836,1.631
20951,2.37188,48.84482,2.37169,48.84499,2.37178,48.84491,3,11.0,720.0,8.33,23.6,4,351,7.167,8.087
20952,2.37169,48.84499,2.37188,48.84482,2.37178,48.84491,3,2.2,720.0,8.33,23.6,4,351,1.836,1.631
20953,2.35385,48.81332,2.35373,48.81313,2.35379,48.81322,4,0.0,600.0,4.17,23.7,4,0,0.0,0.0
20954,2.35373,48.81313,2.35378,48.81306,2.35375,48.81309,4,0.0,600.0,4.17,8.5,6,0,0.0,0.0
20955,2.36478,48.81674,2.3612,48.81628,2.36299,48.81651,0,288.0,2400.0,8.33,274.6,4,0,0.233,0.568
20956,2.34704,48.90349,2.34601,48.90243,2.34653,48.90296,9,0.1,600.0,13.89,140.6,3,0,3.065,4.206
20957,2.34601,48.90243,2.34568,48.90208,2.34584,48.90226,9,0.1,600.0,13.89,45.5,3,0,3.065,4.206
20958,2.34568,48.90208,2.34495,48.90131,2.34531,48.9017,9,18.1,600.0,13.89,101.3,2,0,3.065,4.206
20959,2.3612,48.81628,2.35656,48.81598,2.35888,48.81613,-1,288.0,3200.0,13.89,364.5,2,0,0.233,0.568
20960,2.27694,48.85933,2.27617,48.85942,2.27656,48.85938,4,27.2,480.0,8.33,57.5,3,0,2.199,2.325
20961,2.27617,48.85942,2.27519,48.85955,2.27568,48.85949,4,19.9,480.0,8.33,73.1,5,0,2.561,2.214
20962,2.29168,48.88948,2.29245,48.88986,2.29207,48.88967,4,1.1,600.0,4.17,70.0,5,0,1.007,1.255
20963,2.31069,48.89706,2.31007,48.89684,2.31038,48.89695,0,41.5,2400.0,8.33,51.5,4,0,39.16,48.052
20964,2.32725,48.90095,2.3272,48.90088,2.32722,48.90091,4,33.1,480.0,8.33,9.3,4,0,26.905,34.278
20965,2.28072,48.8806,2.28044,48.88058,2.28058,48.88059,4,11.0,480.0,8.33,20.7,3,0,0.004,0.063
20966,2.28056,48.88111,2.28131,48.88093,2.28093,48.88102,4,1.0,480.0,8.33,59.0,5,0,0.267,0.442
20967,2.28853,48.88568,2.28875,48.8858,2.28864,48.88574,0,204.4,1200.0,8.33,21.5,4,0,6.015,6.44
20968,2.28875,48.8858,2.2891,48.886,2.28893,48.8859,0,180.2,1200.0,8.33,33.4,4,0,5.467,6.074
20969,2.30199,48.88923,2.30128,48.88889,2.30163,48.88906,1,81.0,1200.0,8.33,64.2,4,334,4.061,4.88
20970,2.30128,48.88889,2.30071,48.88858,2.30099,48.88873,1,73.1,1200.0,13.89,54.2,4,334,5.57,5.346
20971,2.30142,48.88875,2.30204,48.88905,2.30173,48.8889,1,48.0,1200.0,8.33,57.0,4,334,3.787,4.704
20972,2.29959,48.89067,2.30102,48.89156,2.30031,48.89111,0,204.1,2400.0,13.89,143.6,5,0,6.541,8.113
20973,2.31591,48.89533,2.31512,48.89507,2.31551,48.8952,1,54.0,2400.0,8.33,64.8,4,334,7.914,5.103
20974,2.31397,48.89438,2.31528,48.89488,2.31463,48.89463,1,24.5,1200.0,13.89,111.2,2,334,9.346,11.065
20975,2.30515,48.89053,2.30677,48.89132,2.30596,48.89093,1,135.6,2400.0,13.89,148.3,5,334,16.511,19.473
20976,2.305,48.89067,2.30392,48.89016,2.30446,48.89041,1,266.8,2400.0,8.33,97.5,4,334,8.394,10.069
20977,2.30392,48.89016,2.30383,48.89011,2.30387,48.89013,1,266.8,2400.0,8.33,8.5,4,334,8.394,10.069
20978,2.31615,48.89521,2.31646,48.89532,2.3163,48.89527,1,22.4,1200.0,13.89,25.6,4,334,6.656,6.99
20979,2.31646,48.89532,2.31753,48.89574,2.31699,48.89553,1,13.1,1200.0,13.89,90.7,3,334,5.036,5.446
20980,2.31753,48.89574,2.31834,48.89603,2.31793,48.89588,1,12.1,1200.0,13.89,68.1,3,334,5.014,5.441
20981,2.41081,48.81863,2.41126,48.81921,2.41104,48.81892,3,0.0,600.0,8.33,72.9,2,0,0.0,0.0
20982,2.41126,48.81921,2.41081,48.81863,2.41104,48.81892,3,0.0,600.0,8.33,72.9,4,0,0.0,0.0
20983,2.41126,48.81921,2.41135,48.81932,2.4113,48.81926,3,0.0,600.0,8.33,13.5,3,0,0.0,0.0
20984,2.41135,48.81932,2.41126,48.81921,2.4113,48.81926,3,0.0,600.0,8.33,13.5,5,0,0.0,0.0
20985,2.31528,48.89488,2.31615,48.89521,2.31572,48.89505,1,22.4,1200.0,8.33,73.5,2,334,6.657,6.989
20986,2.41135,48.81932,2.41143,48.81942,2.41139,48.81937,3,0.0,600.0,8.33,12.8,3,0,0.0,0.0
20987,2.41143,48.81942,2.41135,48.81932,2.41139,48.81937,3,0.0,600.0,8.33,12.8,2,0,0.0,0.0
20988,2.36717,48.82578,2.36695,48.82615,2.36706,48.82596,3,80.6,480.0,8.33,43.8,1,332,9.238,10.002
20989,2.36695,48.82615,2.36648,48.82702,2.36672,48.82658,3,86.4,480.0,8.33,103.2,1,332,9.05,9.983
20990,2.35419,48.89744,2.35413,48.8981,2.35416,48.89777,-1,0.0,0.0,0.0,73.5,2,0,0.0,0.0
20991,2.35111,48.85352,2.35119,48.85295,2.35115,48.85324,4,7.9,480.0,8.33,68.8,2,0,0.271,0.437
20992,2.33204,48.82376,2.33099,48.82396,2.33151,48.82386,4,54.1,480.0,8.33,80.3,2,0,3.344,4.017
20993,2.26013,48.8371,2.2603,48.83708,2.26022,48.83709,2,32.6,800.0,8.33,12.5,2,318,5.103,5.146
20994,2.2603,48.83708,2.26154,48.83691,2.26092,48.83699,2,28.9,800.0,8.33,93.0,4,318,4.757,5.146
20995,2.26358,48.83999,2.26294,48.83966,2.26326,48.83983,1,36.2,2400.0,8.33,59.3,2,318,5.564,6.089
20996,2.35004,48.85429,2.35092,48.85365,2.35048,48.85397,4,7.9,480.0,8.33,97.2,2,0,0.271,0.437
20997,2.35056,48.85315,2.35092,48.85365,2.35074,48.8534,4,3.3,480.0,8.33,61.7,4,0,0.64,0.271
20998,2.35092,48.85365,2.35056,48.85315,2.35074,48.8534,4,3.3,480.0,8.33,61.7,4,0,0.64,0.271
20999,2.31371,48.86499,2.31032,48.86491,2.31201,48.86495,4,16.5,480.0,8.33,248.6,5,0,2.305,2.913
21000,2.36762,48.86882,2.36733,48.86919,2.36748,48.86901,4,35.4,480.0,8.33,46.4,6,0,6.201,3.954
21001,2.36436,48.86774,2.363,48.86847,2.36368,48.86811,6,0.0,0.0,0.0,130.2,5,0,0.0,0.0
21002,2.363,48.86847,2.36436,48.86774,2.36368,48.86811,6,0.0,0.0,0.0,130.2,2,0,0.0,0.0
21003,2.36698,48.86874,2.367,48.86871,2.36699,48.86873,4,68.9,480.0,8.33,8.3,4,0,5.469,6.635
21004,2.40652,48.84946,2.40507,48.84943,2.40579,48.84945,4,3.0,480.0,8.33,106.4,3,0,0.613,0.511
21005,2.40507,48.84943,2.40652,48.84946,2.40579,48.84945,4,0.0,480.0,8.33,106.4,3,0,0.0,0.0
21006,2.33184,48.82628,2.33357,48.82609,2.3327,48.82619,4,0.0,480.0,8.33,129.3,3,0,0.0,0.0
21007,2.33357,48.82609,2.33184,48.82628,2.3327,48.82619,4,0.0,480.0,8.33,129.3,2,0,0.0,0.0
21008,2.26744,48.85627,2.26644,48.85652,2.26694,48.8564,4,23.9,480.0,8.33,78.4,2,0,1.282,1.434
21009,2.35903,48.85008,2.36009,48.85041,2.35956,48.85025,1,158.1,2400.0,8.33,86.1,3,307,6.409,7.31
21010,2.35667,48.84944,2.35619,48.84958,2.35643,48.84951,1,218.8,2400.0,8.33,38.7,2,333,21.552,23.042
21011,2.3087,48.89244,2.30663,48.89143,2.30766,48.89194,1,93.1,1200.0,13.89,189.4,4,334,6.107,7.463
21012,2.34357,48.80181,2.34458,48.80482,2.34407,48.80331,-1,0.0,4000.0,19.44,343.5,4,0,7.254,10.831
21013,2.34912,48.80955,2.34978,48.8103,2.34945,48.80993,-1,0.0,4000.0,19.44,96.4,2,0,7.254,10.831
21014,2.34978,48.8103,2.35122,48.8115,2.3505,48.8109,-1,0.0,4000.0,19.44,170.9,2,0,7.254,10.831
21015,2.34904,48.80959,2.34534,48.80579,2.34719,48.80769,-1,0.0,4000.0,19.44,502.6,2,0,0.233,0.568
21016,2.34534,48.80579,2.3447,48.8051,2.34502,48.80545,-1,0.0,4000.0,19.44,90.1,4,0,0.233,0.568
21017,2.34346,48.80182,2.34344,48.8016,2.34345,48.8017,-1,0.0,4000.0,19.44,24.5,5,0,0.233,0.568
21018,2.34969,48.81031,2.34904,48.80959,2.34937,48.80995,-1,0.0,4000.0,19.44,93.1,4,0,0.233,0.568
21019,2.33494,48.83367,2.33665,48.8341,2.33579,48.83388,9,2.0,480.0,8.33,134.4,2,0,0.9,0.271
21020,2.31658,48.82873,2.31718,48.82838,2.31688,48.82855,4,0.6,480.0,8.33,59.1,2,0,0.468,0.257
21021,2.28312,48.86209,2.28365,48.86171,2.28338,48.8619,4,0.5,480.0,8.33,57.2,4,0,0.453,0.063
21022,2.28365,48.86171,2.28312,48.86209,2.28338,48.8619,4,1.4,480.0,8.33,57.2,3,0,0.443,0.43
21023,2.28365,48.86171,2.28423,48.86128,2.28394,48.8615,4,0.0,480.0,8.33,64.4,3,0,0.02,0.14
21024,2.28423,48.86128,2.28365,48.86171,2.28394,48.8615,4,3.2,480.0,8.33,64.4,2,0,0.322,0.399
21025,2.37709,48.8477,2.37789,48.84869,2.37749,48.84819,5,1.0,240.0,5.56,124.2,2,0,0.0,0.0
21026,2.26913,48.85584,2.26856,48.85598,2.26884,48.85591,4,23.9,480.0,8.33,44.7,3,0,1.282,1.434
21027,2.26856,48.85598,2.26744,48.85627,2.268,48.85612,4,23.9,480.0,8.33,88.1,4,0,1.282,1.434
21028,2.40545,48.84893,2.40647,48.84823,2.40596,48.84858,9,0.4,480.0,8.33,118.5,4,0,0.461,0.455
21029,2.39847,48.88006,2.39856,48.88012,2.39851,48.88009,4,88.5,480.0,8.33,9.7,5,0,4.753,4.439
21030,2.38292,48.8669,2.38349,48.86622,2.3832,48.86656,1,28.6,1200.0,8.33,87.2,3,339,3.055,2.928
21031,2.38349,48.86622,2.38418,48.8656,2.38383,48.86591,1,31.0,1200.0,8.33,85.1,2,339,3.787,3.222
21032,2.38418,48.8656,2.38458,48.86525,2.38438,48.86543,1,35.1,1200.0,8.33,48.8,5,339,7.024,4.612
21033,2.38458,48.86525,2.3848,48.86506,2.38469,48.86516,1,28.5,1200.0,8.33,26.8,5,339,5.753,3.953
21034,2.3848,48.86506,2.38505,48.86484,2.38492,48.86495,1,27.5,1200.0,8.33,30.7,3,339,4.574,3.589
21035,2.38505,48.86484,2.38598,48.86404,2.38551,48.86444,1,27.5,1200.0,8.33,111.7,6,339,4.573,3.588
21036,2.38598,48.86404,2.38703,48.86313,2.3865,48.86359,1,16.5,1200.0,8.33,127.3,6,339,2.146,2.345
21037,2.36646,48.88959,2.36605,48.8889,2.36625,48.88924,-1,0.0,0.0,0.0,81.9,4,0,0.0,0.0
21038,2.3602,48.81681,2.36018,48.8166,2.36019,48.8167,1,314.6,3600.0,8.33,24.5,3,332,29.33,29.775
21039,2.39279,48.78429,2.39393,48.78267,2.39336,48.78347,1,0.0,3000.0,22.22,198.9,3,0,0.0,0.0
21040,2.39393,48.78267,2.39532,48.78047,2.39462,48.78157,1,0.0,3000.0,22.22,264.9,4,0,0.0,0.0
21041,2.39418,48.78275,2.39392,48.78315,2.39405,48.78295,1,0.0,1500.0,22.22,49.0,5,0,0.0,0.0
21042,2.39392,48.78315,2.39306,48.78439,2.39349,48.78377,1,0.0,1500.0,22.22,151.8,4,0,0.0,0.0
21043,2.35274,48.86369,2.35241,48.86306,2.35258,48.86337,5,2.6,240.0,8.33,73.4,4,0,0.7,0.827
21044,2.38078,48.86909,2.38219,48.86966,2.38148,48.86937,4,11.4,480.0,8.33,121.4,3,0,3.122,1.953
